family,n_sites,instance_id,graph_seed,realization,disorder_strength_over_coupling,disorder_seed,target_label,trap_site,initial_site,arrival,dephasing_over_coupling,sink_hitting_time_filled,loss_population,mean_coherence_l1,final_entropy,participation_ratio,topology_n_sites,topology_n_edges,topology_density,topology_mean_degree,topology_std_degree,topology_initial_degree,topology_target_degree,topology_target_betweenness,topology_target_closeness,topology_initial_target_distance,topology_modularity_approx,topology_spectral_radius,topology_spectral_gap,topology_spectral_degeneracy_approx,topology_spectral_initial_target_overlap,topology_target_mode_weight_ipr,zero_dephasing_arrival,dephasing_gain
ring,10,ring_N10_r0_s9210_edge-unweighted,9210,0,0.6,5,site_6,6,9,0.22437170521779057,0.8,4.19047619047619,0.13265543160065807,1.0903144354489147,2.281967368706916,9.814153594109868,10.0,10.0,0.2222222222222222,2.0,0.0,2.0,2.0,0.2222222222222222,0.36,3.0,0.33999999999999997,2.0000000000000004,4.440892098500626e-16,4.0,0.9997651145233403,0.1306964098013087,0.213043228640762,0.011328476577028568
ring,10,ring_N10_r0_s9210_edge-unweighted,9210,0,0.6,5,site_7,7,9,0.3074158889508097,0.0,2.6666666666666665,0.12497200021149228,5.064053402350547,2.57696629855397e-10,6.374847754093753,10.0,10.0,0.2222222222222222,2.0,0.0,2.0,2.0,0.2222222222222222,0.36,2.0,0.33999999999999997,2.0000000000000004,4.440892098500626e-16,4.0,0.8454837482160992,0.13085260469360596,0.3074158889508097,0.0
ring,10,ring_N10_r0_s9210_edge-unweighted,9210,0,0.6,5,site_8,8,9,0.34836404029987716,1.4,1.2698412698412698,0.11458931712793098,0.6223183744478133,2.2821341537661497,9.751717844791424,10.0,10.0,0.2222222222222222,2.0,0.0,2.0,2.0,0.2222222222222222,0.36,1.0,0.33999999999999997,2.0000000000000004,4.440892098500626e-16,4.0,0.8524693149365912,0.12921387633459083,0.2718493553360041,0.07651468496387309
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,3,site_0,0,7,0.21790740806195003,0.8,4.698412698412698,0.13452467648805777,1.0046315072370526,2.035995849728081,7.6189748926319405,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,2.0,0.0,0.4375,3.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.3487425130013142,0.26065910424408356,0.10295888401930262,0.11494852404264741
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,3,site_1,1,7,0.246953377093772,0.8,4.063492063492063,0.13161718167213599,0.9892270085040451,2.039243708600303,7.656545302029323,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,4.0,0.30952380952380953,0.6363636363636364,2.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.607024310616663,0.19672654984300525,0.19970537676909822,0.04724800032467377
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,3,site_2,2,7,0.2341934027828555,0.8,4.317460317460317,0.13291190716256754,0.9988248134367859,2.036547804900423,7.612899846384394,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.09523809523809523,0.5833333333333334,2.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.4412147307022458,0.20332681400352062,0.12604816694079995,0.10814523584205554
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,3,site_3,3,7,0.26184397116788755,0.8,3.8095238095238093,0.13056079456668948,0.9837293015787872,2.0418354429924634,7.6769331265146175,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.023809523809523808,0.4666666666666667,3.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.632768952318369,0.1476653333360624,0.21216564405976973,0.049678327108117815
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,3,site_4,4,7,0.3611716656794742,1.4,2.0317460317460316,0.11847935950414609,0.628180334676194,2.065625535017225,7.888345929630417,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,4.0,0.5714285714285714,0.7,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.5053325263140743,0.27187756698611426,0.18267155825928497,0.1785001074201892
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,3,site_5,5,7,0.382412795296324,1.4,1.3968253968253967,0.11385408829090175,0.5966814950670919,2.063814396009337,7.873861090272545,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,2.0,0.0,0.3888888888888889,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.609181431152364,0.18310860119669775,0.23440230794210218,0.14801048735422181
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,3,site_6,6,7,0.4886669548879585,0.0,1.0158730158730158,0.10032610127738008,3.0042094375505766,2.003939461534653e-10,4.752038171294129,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.11904761904761904,0.5384615384615384,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.8571428571428569,0.22901423023551726,0.4886669548879585,0.0
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,5,site_0,0,7,0.21790740806195003,0.8,4.698412698412698,0.13452467648805777,1.0046315072370526,2.035995849728081,7.6189748926319405,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,2.0,0.0,0.4375,3.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.3487425130013142,0.26065910424408356,0.10295888401930262,0.11494852404264741
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,5,site_1,1,7,0.246953377093772,0.8,4.063492063492063,0.13161718167213599,0.9892270085040451,2.039243708600303,7.656545302029323,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,4.0,0.30952380952380953,0.6363636363636364,2.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.607024310616663,0.19672654984300525,0.19970537676909822,0.04724800032467377
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,5,site_2,2,7,0.2341934027828555,0.8,4.317460317460317,0.13291190716256754,0.9988248134367859,2.036547804900423,7.612899846384394,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.09523809523809523,0.5833333333333334,2.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.4412147307022458,0.20332681400352062,0.12604816694079995,0.10814523584205554
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,5,site_3,3,7,0.26184397116788755,0.8,3.8095238095238093,0.13056079456668948,0.9837293015787872,2.0418354429924634,7.6769331265146175,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.023809523809523808,0.4666666666666667,3.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.632768952318369,0.1476653333360624,0.21216564405976973,0.049678327108117815
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,5,site_4,4,7,0.3611716656794742,1.4,2.0317460317460316,0.11847935950414609,0.628180334676194,2.065625535017225,7.888345929630417,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,4.0,0.5714285714285714,0.7,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.5053325263140743,0.27187756698611426,0.18267155825928497,0.1785001074201892
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,5,site_5,5,7,0.382412795296324,1.4,1.3968253968253967,0.11385408829090175,0.5966814950670919,2.063814396009337,7.873861090272545,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,2.0,0.0,0.3888888888888889,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.609181431152364,0.18310860119669775,0.23440230794210218,0.14801048735422181
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.0,5,site_6,6,7,0.4886669548879585,0.0,1.0158730158730158,0.10032610127738008,3.0042094375505766,2.003939461534653e-10,4.752038171294129,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.11904761904761904,0.5384615384615384,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.8571428571428569,0.22901423023551726,0.4886669548879585,0.0
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,3,site_0,0,7,0.23780508669539105,0.8,4.444444444444445,0.13321894671752701,1.0099299347643191,2.046943749898628,7.745727165081748,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,2.0,0.0,0.4375,3.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.3487425130013142,0.26065910424408356,0.13140717851284198,0.10639790818254907
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,3,site_1,1,7,0.2934349127925239,0.0,3.5555555555555554,0.12711390159271438,3.7399074472993576,2.003737095531945e-10,5.636881562938937,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,4.0,0.30952380952380953,0.6363636363636364,2.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.607024310616663,0.19672654984300525,0.2934349127925239,0.0
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,3,site_2,2,7,0.2342267781939832,0.8,4.444444444444445,0.13313844817100118,1.0041328953952837,2.046280163773188,7.732591041495934,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.09523809523809523,0.5833333333333334,2.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.4412147307022458,0.20332681400352062,0.15310242866253337,0.08112434953144981
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,3,site_3,3,7,0.2870994430726643,0.0,3.0476190476190474,0.12455073536024147,3.5164113329698936,2.0040930861042731e-10,4.575472478777688,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.023809523809523808,0.4666666666666667,3.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.632768952318369,0.1476653333360624,0.2870994430726643,0.0
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,3,site_4,4,7,0.3598103308611199,1.4,2.0317460317460316,0.1187298118787461,0.6278267635498902,2.0669430085017844,7.904684910637859,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,4.0,0.5714285714285714,0.7,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.5053325263140743,0.27187756698611426,0.18527211240797425,0.17453821845314565
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,3,site_5,5,7,0.38103497464094427,1.4,1.5238095238095237,0.11418227624024606,0.6012044167500725,2.0640164109445522,7.874003739452704,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,2.0,0.0,0.3888888888888889,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.609181431152364,0.18310860119669775,0.24297178997899443,0.13806318466194983
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,3,site_6,6,7,0.43367702996998253,1.4,1.1428571428571428,0.1067124110558701,0.5760369980616596,2.056598682643183,7.772132974659231,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.11904761904761904,0.5384615384615384,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.8571428571428569,0.22901423023551726,0.4056209901818419,0.02805603978814064
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,5,site_0,0,7,0.22352075361310933,0.8,4.698412698412698,0.1343096379368723,1.020293286047239,2.0399691519931835,7.661922508171182,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,2.0,0.0,0.4375,3.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.3487425130013142,0.26065910424408356,0.1562028442411972,0.06731790937191212
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,5,site_1,1,7,0.23401777428835616,0.8,4.19047619047619,0.13266431634994313,0.9914611068157315,2.0402641819531047,7.674076324748612,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,4.0,0.30952380952380953,0.6363636363636364,2.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.607024310616663,0.19672654984300525,0.22681684330597401,0.007200930982382142
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,5,site_2,2,7,0.23674107159948435,0.8,4.317460317460317,0.13283752833667498,1.0116550819351955,2.0406413479339367,7.6598631202414875,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.09523809523809523,0.5833333333333334,2.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.4412147307022458,0.20332681400352062,0.13556097335840112,0.10118009824108323
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,5,site_3,3,7,0.2842734436028469,0.0,3.0476190476190474,0.1260972761475476,3.6263430796903284,2.0044160851807486e-10,3.2605040857651657,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.023809523809523808,0.4666666666666667,3.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.632768952318369,0.1476653333360624,0.2842734436028469,0.0
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,5,site_4,4,7,0.35417750865088315,1.4,2.1587301587301586,0.11927821705727928,0.6315186764406246,2.063917397456058,7.86708001256289,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,4.0,0.5714285714285714,0.7,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.5053325263140743,0.27187756698611426,0.19444762359934595,0.1597298850515372
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,5,site_5,5,7,0.3695910139684298,1.4,1.6507936507936507,0.1152930359019704,0.6091025496317322,2.061779029095217,7.853153291803261,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,2.0,0.0,0.3888888888888889,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.609181431152364,0.18310860119669775,0.2715168761889245,0.0980741377795053
modular_two_community,8,modular_two_community_N8_r0_s89328_edge-unweighted,89328,0,0.6,5,site_6,6,7,0.6056239240406454,0.0,1.0158730158730158,0.09312319787146159,2.8591993763384256,2.0046050542403956e-10,3.3604860022182725,8.0,12.0,0.42857142857142855,3.0,0.7071067811865476,3.0,3.0,0.11904761904761904,0.5384615384615384,1.0,0.33333333333333337,3.176197441033828,0.9103467430576093,1.0,0.8571428571428569,0.22901423023551726,0.6056239240406454,0.0
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,3,site_0,0,7,0.23468918805190878,1.4,4.19047619047619,0.1326043329677397,0.7085201456507658,2.0416826231524308,7.587284917511174,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,4.0,0.30952380952380953,0.7,2.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4398168651916265,0.22719809076090927,0.142093134595558,0.09259605345635077
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,3,site_1,1,7,0.23091960293944597,1.4,4.317460317460317,0.1328183063893313,0.7068158259842847,2.040795020805435,7.575574955856708,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.09523809523809523,0.6363636363636364,2.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4589603279761864,0.20900756074050997,0.12716539114907194,0.10375421179037403
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,3,site_2,2,7,0.23657846939270005,0.8,4.063492063492063,0.13195781764220707,1.0025452119717313,2.0186758758028365,7.40808468944301,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.023809523809523808,0.5,3.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4650253856824642,0.2625776168776472,0.1445785383695664,0.09199993102313364
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,3,site_3,3,7,0.20345707212359904,0.8,4.698412698412698,0.13497880841189858,1.0161209456744613,2.0155597119892983,7.38743852840914,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,2.0,0.0,0.4666666666666667,3.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.3773308145180515,0.3220900275722049,0.10309854760226202,0.10035852452133702
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,3,site_4,4,7,0.39242231445639275,1.4,1.3968253968253967,0.11245859980733727,0.5960742349551859,2.060793968866203,7.83427555494245,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.0,0.5384615384615384,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.6666666666666665,0.3740740233566602,0.2645411102835473,0.12788120417284543
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,3,site_5,5,7,0.3924223144563929,1.4,1.3968253968253967,0.11245859980733725,0.5960742349551857,2.0607939688662027,7.8342755549424465,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.0,0.5384615384615384,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.8197253229601004,0.2672837435396023,0.2645411102835469,0.12788120417284604
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,3,site_6,6,7,0.3526632898822275,1.4,1.9047619047619047,0.11872858116575596,0.6397605808327426,2.05854091283058,7.800040495544787,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,5.0,0.5714285714285714,0.7777777777777778,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4633087785630621,0.30927783880027226,0.1520416426708589,0.2006216472113686
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,5,site_0,0,7,0.23468918805190878,1.4,4.19047619047619,0.1326043329677397,0.7085201456507658,2.0416826231524308,7.587284917511174,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,4.0,0.30952380952380953,0.7,2.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4398168651916265,0.22719809076090927,0.142093134595558,0.09259605345635077
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,5,site_1,1,7,0.23091960293944597,1.4,4.317460317460317,0.1328183063893313,0.7068158259842847,2.040795020805435,7.575574955856708,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.09523809523809523,0.6363636363636364,2.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4589603279761864,0.20900756074050997,0.12716539114907194,0.10375421179037403
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,5,site_2,2,7,0.23657846939270005,0.8,4.063492063492063,0.13195781764220707,1.0025452119717313,2.0186758758028365,7.40808468944301,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.023809523809523808,0.5,3.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4650253856824642,0.2625776168776472,0.1445785383695664,0.09199993102313364
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,5,site_3,3,7,0.20345707212359904,0.8,4.698412698412698,0.13497880841189858,1.0161209456744613,2.0155597119892983,7.38743852840914,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,2.0,0.0,0.4666666666666667,3.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.3773308145180515,0.3220900275722049,0.10309854760226202,0.10035852452133702
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,5,site_4,4,7,0.39242231445639275,1.4,1.3968253968253967,0.11245859980733727,0.5960742349551859,2.060793968866203,7.83427555494245,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.0,0.5384615384615384,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.6666666666666665,0.3740740233566602,0.2645411102835473,0.12788120417284543
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,5,site_5,5,7,0.3924223144563929,1.4,1.3968253968253967,0.11245859980733725,0.5960742349551857,2.0607939688662027,7.8342755549424465,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.0,0.5384615384615384,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.8197253229601004,0.2672837435396023,0.2645411102835469,0.12788120417284604
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.0,5,site_6,6,7,0.3526632898822275,1.4,1.9047619047619047,0.11872858116575596,0.6397605808327426,2.05854091283058,7.800040495544787,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,5.0,0.5714285714285714,0.7777777777777778,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4633087785630621,0.30927783880027226,0.1520416426708589,0.2006216472113686
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,3,site_0,0,7,0.2316780976419343,1.4,4.317460317460317,0.13301903222824893,0.7138190323336081,2.044191749761336,7.622642064471332,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,4.0,0.30952380952380953,0.7,2.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4398168651916265,0.22719809076090927,0.13218979551128335,0.09948830213065096
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,3,site_1,1,7,0.22639389916376643,1.4,4.444444444444445,0.1333843964309762,0.7136498069718524,2.043251607508688,7.610200744612495,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.09523809523809523,0.6363636363636364,2.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4589603279761864,0.20900756074050997,0.1221913305909602,0.10420256857280623
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,3,site_2,2,7,0.2333810323129187,0.8,4.19047619047619,0.13257618742189115,1.0180433276483252,2.024444325769366,7.485787899359679,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.023809523809523808,0.5,3.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4650253856824642,0.2625776168776472,0.1522836040012037,0.08109742831171501
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,3,site_3,3,7,0.2038417802008171,0.8,4.825396825396825,0.13515972838828222,1.0344484697128753,2.020625411464671,7.454251176596058,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,2.0,0.0,0.4666666666666667,3.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.3773308145180515,0.3220900275722049,0.09063707130313987,0.11320470889767724
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,3,site_4,4,7,0.5391052392995048,0.0,2.1587301587301586,0.11171550705224796,3.3753528143019524,2.004141505637278e-10,5.712683088590625,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.0,0.5384615384615384,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.6666666666666665,0.3740740233566602,0.5391052392995048,0.0
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,3,site_5,5,7,0.3962621189525152,1.4,1.3968253968253967,0.11264192540538037,0.6095010991118022,2.0648674169813948,7.883578187187938,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.0,0.5384615384615384,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.8197253229601004,0.2672837435396023,0.22837444056435197,0.1678876783881632
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,3,site_6,6,7,0.3526210881464462,1.4,2.0317460317460316,0.1190567121886327,0.6426639883154335,2.060179713893347,7.821800923519718,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,5.0,0.5714285714285714,0.7777777777777778,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4633087785630621,0.30927783880027226,0.1707070624982725,0.18191402564817372
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,5,site_0,0,7,0.225793348803264,1.4,4.317460317460317,0.1331787606055386,0.7003383487921677,2.0460080261240976,7.654948395002158,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,4.0,0.30952380952380953,0.7,2.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4398168651916265,0.22719809076090927,0.1226004244610596,0.10319292434220438
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,5,site_1,1,7,0.24589672880069086,1.4,4.063492063492063,0.13149504392128455,0.6996172821144446,2.0475939167742805,7.661599666040484,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.09523809523809523,0.6363636363636364,2.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4589603279761864,0.20900756074050997,0.1241634243439845,0.12173330445670635
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,5,site_2,2,7,0.23534607299862978,0.8,4.063492063492063,0.132100744731478,0.9968511309587742,2.026454535396542,7.509013106640472,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.023809523809523808,0.5,3.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4650253856824642,0.2625776168776472,0.13069062424928787,0.1046554487493419
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,5,site_3,3,7,0.22365264031257814,0.8,4.317460317460317,0.133312634778909,1.015831145581804,2.022966497500804,7.473235789627174,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,2.0,0.0,0.4666666666666667,3.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.3773308145180515,0.3220900275722049,0.11827887304145288,0.10537376727112527
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,5,site_4,4,7,0.3876748821617746,1.4,1.3968253968253967,0.11311908052836739,0.6007862970968929,2.0620946061647745,7.851205786928451,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.0,0.5384615384615384,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.6666666666666665,0.3740740233566602,0.30289459473767716,0.08478028742409743
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,5,site_5,5,7,0.36327428553736685,1.4,1.6507936507936507,0.11574618751453836,0.6079416462491837,2.0581753180000995,7.808461588253892,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,3.0,0.0,0.5384615384615384,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.8197253229601004,0.2672837435396023,0.31684731020518075,0.04642697533218609
modular_two_community,8,modular_two_community_N8_r1_s89457_edge-unweighted,89457,1,0.6,5,site_6,6,7,0.36274172343880856,1.4,1.7777777777777777,0.11774167438888818,0.6264564054076363,2.063519168268699,7.862332159805532,8.0,13.0,0.4642857142857143,3.25,0.82915619758885,3.0,5.0,0.5714285714285714,0.7777777777777778,1.0,0.34319526627218944,3.446797053908682,1.0582624445860125,1.0,0.4633087785630621,0.30927783880027226,0.15892628939562997,0.2038154340431786
