disorder_strength_over_coupling,dephasing_over_coupling,arrival_n,arrival_mean,arrival_std,arrival_sem,arrival_ci95_low,arrival_ci95_high,gain_vs_zero_dephasing_n,gain_vs_zero_dephasing_mean,gain_vs_zero_dephasing_std,gain_vs_zero_dephasing_sem,gain_vs_zero_dephasing_ci95_low,gain_vs_zero_dephasing_ci95_high,loss_population_n,loss_population_mean,loss_population_std,loss_population_sem,loss_population_ci95_low,loss_population_ci95_high,network_population_n,network_population_mean,network_population_std,network_population_sem,network_population_ci95_low,network_population_ci95_high,mean_coherence_l1_n,mean_coherence_l1_mean,mean_coherence_l1_std,mean_coherence_l1_sem,mean_coherence_l1_ci95_low,mean_coherence_l1_ci95_high,final_purity_n,final_purity_mean,final_purity_std,final_purity_sem,final_purity_ci95_low,final_purity_ci95_high,final_entropy_n,final_entropy_mean,final_entropy_std,final_entropy_sem,final_entropy_ci95_low,final_entropy_ci95_high,population_shannon_entropy_n,population_shannon_entropy_mean,population_shannon_entropy_std,population_shannon_entropy_sem,population_shannon_entropy_ci95_low,population_shannon_entropy_ci95_high,participation_ratio_n,participation_ratio_mean,participation_ratio_std,participation_ratio_sem,participation_ratio_ci95_low,participation_ratio_ci95_high,ipr_n,ipr_mean,ipr_std,ipr_sem,ipr_ci95_low,ipr_ci95_high,sink_hitting_time_filled_n,sink_hitting_time_filled_mean,sink_hitting_time_filled_std,sink_hitting_time_filled_sem,sink_hitting_time_filled_ci95_low,sink_hitting_time_filled_ci95_high
0.55,0.4,144,0.46149372939388456,0.06384935866774608,0.00532077988897884,0.45106500081148604,0.47192245797628307,144,0.06951234714583486,0.08868100501806483,0.007390083751505403,0.05502778299288427,0.08399691129878545,144,0.1932484554078044,0.014043111064931545,0.001170259255410962,0.1909547472671989,0.19554216354840986,144,0.3452578151983109,0.05030609533506031,0.004192174611255026,0.33704115296025106,0.3534744774363707,144,1.0268308315645862,0.16264393879756123,0.013553661566463435,1.0002656548943178,1.0533960082348546,144,0.11247095047155233,0.019673695033966935,0.0016394745861639112,0.10925758028267106,0.11568432066043359,144,2.2390969784552133,0.16951021044294398,0.014125850870245331,2.211410310749532,2.2667836461608943,144,2.262552111929198,0.16511634099003525,0.013759695082502937,2.235583109567492,2.2895211142909035,144,9.535176571888487,1.6332078643102763,0.1361006553591897,9.268419287384475,9.801933856392498,144,0.10793271105568769,0.01813593140477195,0.0015113276170643291,0.1049705089262416,0.11089491318513378,144,2.273576097105509,0.6419515297324939,0.05349596081104116,2.168724013915868,2.3784281802951495
0.55,0.6,144,0.4696407458066362,0.054281554921086446,0.0045234629100905374,0.4607747585028587,0.47850673311041364,144,0.07765936355858638,0.10164999985812376,0.008470833321510314,0.061056530248426166,0.0942621968687466,144,0.19178621841446283,0.011978290297039888,0.0009981908580866574,0.18982976433261298,0.1937426724963127,144,0.3385730357789011,0.04285514421506562,0.003571262017922135,0.3315733622237737,0.34557270933402845,144,0.7751636745658232,0.11755897295507461,0.00979658107958955,0.7559623756498277,0.7943649734818188,144,0.10944180630661661,0.01901423841233829,0.0015845198676948575,0.10633614736593469,0.11254746524729853,144,2.254052021067887,0.16918082051900746,0.014098401709917288,2.2264191537164493,2.281684888419325,144,2.268660720759278,0.1662582265451101,0.01385485221209251,2.241505210423577,2.2958162310949795,144,9.63877529111994,1.6165087373271603,0.13470906144393002,9.374745530689836,9.902805051550043,144,0.10672609429458953,0.018045983523121426,0.0015038319602601188,0.10377858365247969,0.10967360493669936,144,2.187675070028011,0.5395092902476764,0.044959107520639696,2.099555219287557,2.275794920768465
0.55,0.8,144,0.47394459876006956,0.04883020740317814,0.004069183950264845,0.46596899821755045,0.48192019930258867,144,0.08196321651201978,0.11054718855457729,0.00921226571288144,0.06390717571477215,0.1000192573092674,144,0.19094613718536238,0.010891494795196082,0.0009076245662663402,0.18916719303548035,0.1927250813352444,144,0.33510926405456815,0.038536298414196084,0.003211358201183007,0.32881500198024943,0.34140352612888686,144,0.6344785091481683,0.09434952129604922,0.007862460108004102,0.6190680873364802,0.6498889309598563,144,0.10836761447985516,0.01888633088853049,0.0015738609073775408,0.10528284710139518,0.11145238185831513,144,2.2598636481196888,0.16975179885737696,0.014145983238114746,2.2321375209729837,2.287589775266394,144,2.2706582560888884,0.16750638961672654,0.013958865801393877,2.2432988791181563,2.2980176330596205,144,9.672736650136825,1.621910282309265,0.13515919019243874,9.407824637359646,9.937648662914004,144,0.10638117560725908,0.01816022758085021,0.001513352298404184,0.10341500510238688,0.10934734611213129,144,2.1521942110177403,0.4688715983589158,0.03907263319657631,2.075611849952451,2.2287765720830297
0.55,1.0,144,0.4763363027483337,0.04590038516468795,0.0038250320970573295,0.46883923983810133,0.4838333656585661,144,0.08435492050028397,0.11741298637140272,0.009784415530950228,0.06517746605962152,0.10353237494094641,144,0.19043640467086856,0.010445063736933274,0.0008704219780777729,0.18873037759383612,0.192142431747901,144,0.33322729258079764,0.03609020342568897,0.0030075169521407478,0.32733255935460176,0.3391220258069935,144,0.5436696299186612,0.07992906072322191,0.006660755060268492,0.5306145500005349,0.5567247098367875,144,0.10786424995084756,0.01892493467214628,0.0015770778893455233,0.10477317728773033,0.11095532261396479,144,2.2627514529635295,0.17061459143135949,0.014217882619279957,2.234884403029741,2.2906185028973183,144,2.2713818097288736,0.16874233287026402,0.014061861072522002,2.2438205620267304,2.298943057431017,144,9.686746441574932,1.6359827804686033,0.1363318983723836,9.41953592076506,9.953956962384805,144,0.10628332653255568,0.018336047776642387,0.0015280039813868657,0.10328843872903742,0.10927821433607393,144,2.125116713352007,0.43350646107457036,0.03612553842288086,2.0543106580431605,2.1959227686608536
0.55,1.2,144,0.47762953104930816,0.04468754907757979,0.003723962423131649,0.47033056469997014,0.4849284973986462,144,0.08564814880125841,0.12307741642546163,0.01025645136878847,0.06554550411843302,0.10575079348408381,144,0.19012286079869944,0.010419304055823161,0.0008682753379852634,0.18842104113624833,0.19182468046115056,144,0.3322476081519924,0.03492048700523846,0.002910040583769872,0.32654392860780346,0.3379512876961813,144,0.4796071987765129,0.0699899370550756,0.0058324947545896335,0.46817550905751726,0.4910388884955086,144,0.10761533716598731,0.01903604081207275,0.0015863367343393958,0.1045061171666821,0.11072455716529253,144,2.264287185955885,0.17155152449918531,0.01429596037493211,2.2362671036210178,2.292307268290752,144,2.2715155178475848,0.16991307453356483,0.014159422877797069,2.2437630490071023,2.299267986688067,144,9.691593732793635,1.6527934021548458,0.13773278351290383,9.421637477108343,9.961549988478927,144,0.10629529314348324,0.018534857160355675,0.0015445714300296395,0.10326793314062514,0.10932265314634133,144,2.110177404295051,0.4107459891165611,0.03422883242638009,2.043088892739346,2.177265915850756
0.55,1.4,144,0.4782293054232451,0.04468046147457469,0.0037233717895478907,0.47093149671573126,0.48552711413075894,144,0.0862479231751953,0.12794481966411533,0.010662068305342944,0.06535026929672313,0.10714557705366748,144,0.18993620519020196,0.010657407950363414,0.0008881173291969512,0.18819549522497594,0.19167691515542798,144,0.33183448938655297,0.03466837448611467,0.0028890312071762226,0.3261719882204876,0.33749699055261834,144,0.43169889553873125,0.06275139435590502,0.005229282862992085,0.42144950112726676,0.44194828995019575,144,0.10750563099344813,0.019181759805007546,0.0015984799837506288,0.1043726102252969,0.11063865176159937,144,2.2650709176650206,0.17248806270651806,0.014374005225543171,2.236897867422956,2.293243967907085,144,2.2713157500985943,0.1710126661239083,0.014251055510325692,2.243383681298356,2.2992478188988326,144,9.691116788068188,1.6699626335996254,0.13916355279996878,9.418356224580249,9.963877351556127,144,0.1063681010235132,0.01874172131945492,0.0015618101099545768,0.10330695320800223,0.10942924883902416,144,2.1083099906629315,0.39931457003054677,0.03327621416921223,2.0430886108912754,2.1735313704345876
0.55,1.6,144,0.47836103301550165,0.04551079487495366,0.0037925662395794715,0.47092760318592586,0.48579446284507743,144,0.08637965076745188,0.13223895647584916,0.011019913039654097,0.06478062120972986,0.10797868032517391,144,0.18983750240437083,0.01104974006984764,0.0009208116724873034,0.18803271152629572,0.19164229328244595,144,0.3318014645801276,0.03507965681656974,0.0029233047347141453,0.3260717873000879,0.3375311418601673,144,0.3943528618467174,0.05722056134821285,0.004768380112351071,0.3850068368265093,0.4036988868669255,144,0.10748099989537746,0.019345074369823526,0.0016120895308186273,0.10432130441497295,0.11064069537578197,144,2.265390659012129,0.17340183758764563,0.014450153132303802,2.2370683588728135,2.2937129591514442,144,2.2709068959141496,0.17204977139751323,0.01433748094979277,2.2428054332525558,2.2990083585757435,144,9.687200068518813,1.6866001846450012,0.14055001538708342,9.411722038360129,9.962678098677497,144,0.10647856206534143,0.018950547527023583,0.0015792122939186318,0.1033833059692609,0.10957381816142195,144,2.119514472455649,0.39400276893850894,0.03283356407820908,2.0551606868623593,2.1838682580489386
0.55,2.0,144,0.47771338566706806,0.048664578059314186,0.004055381504942849,0.46976483791738005,0.48566193341675606,144,0.08573200341901825,0.1396054508687035,0.011633787572391958,0.06292977977713002,0.10853422706090649,144,0.1898191223651306,0.012032170059726077,0.0010026808383105065,0.187853867922042,0.1917843768082192,144,0.33246749196780145,0.03716962169216352,0.00309746847434696,0.3263964537580814,0.3385385301775215,144,0.3395829033407438,0.049237467996274945,0.004103122333022912,0.3315407835680189,0.3476250231134687,144,0.10758110042663174,0.019696104084681115,0.0016413420070567595,0.10436407009280049,0.11079813076046299,144,2.265207353367889,0.17514925183454022,0.014595770986211684,2.236599642234914,2.2938150645008637,144,2.2697149605545253,0.17397873651696788,0.014498228043080657,2.241298433590087,2.2981314875189636,144,9.673074755020103,1.7174099266811873,0.14311749389009895,9.392564466995509,9.953585043044697,144,0.10676571686042408,0.019365925534316007,0.0016138271278596673,0.10360261568981913,0.10992881803102902,144,2.1204481792717087,0.410573896970382,0.0342144914141985,2.0533877760998798,2.1875085824435376
0.6,0.0,144,0.3861002283902009,0.13133050311267572,0.010944208592722977,0.3646495795484639,0.40755087723193795,144,0.0,0.0,0.0,0.0,0.0,144,0.20262484301732225,0.02548274602925482,0.0021235621691045683,0.1984626611658773,0.2067870248687672,144,0.41127492859247705,0.1064933882414758,0.008874449020122984,0.393881008513036,0.4286688486719181,144,3.7430413869891876,0.7965373544371827,0.06637811286976522,3.6129402857644477,3.8731424882139276,144,0.9999999999999992,2.9956749750404152e-15,2.496395812533679e-16,0.9999999999999988,0.9999999999999997,144,2.576891517826765e-10,4.691468546175473e-11,3.909557121812895e-12,2.500264198239232e-10,2.6535188374142975e-10,144,1.65521370026242,0.31882811035540476,0.02656900919628373,1.603138442237704,1.7072889582871362,144,4.296299847790247,1.6186686916702189,0.1348890576391849,4.031917294817445,4.560682400763049,144,0.2715019851042481,0.11480028809559302,0.009566690674632752,0.2527512713819679,0.2902526988265283,144,2.706816059757236,1.464280366382593,0.12202336386521608,2.4676502665814124,2.9459818529330595
0.6,0.4,144,0.46207045456074664,0.06419870957856134,0.005349892464880112,0.45158466532958164,0.47255624379191163,144,0.07597022617054577,0.09035245642279828,0.007529371368566524,0.06121265828815539,0.09072779405293616,144,0.19299228665508147,0.014415789597130581,0.0012013157997608818,0.19063770768755015,0.1953468656226128,144,0.3449372587841716,0.050315917827036975,0.0041929931522530816,0.3367189922057555,0.35315552536258765,144,1.0253581703221097,0.16691584238323737,0.013909653531936447,0.9980952493995143,1.0526210912447052,144,0.11306473075562769,0.020022472096358903,0.0016685393413632418,0.10979439364655573,0.11633506786469965,144,2.236078581211663,0.16987430991715638,0.014156192493096366,2.208332443925194,2.2638247184981317,144,2.2599451593785442,0.165190596108961,0.013765883009080083,2.232964028680747,2.2869262900763414,144,9.498939549698832,1.646756235176292,0.137229686264691,9.229969364620038,9.767909734777627,144,0.10841583493009578,0.018399298573394802,0.0015332748811162334,0.10541061616310796,0.1114210536970836,144,2.26890756302521,0.6820467746461402,0.05683723122051168,2.157506589833007,2.380308536217413
0.6,0.6,144,0.4706130841904531,0.05525639874992901,0.004604699895827418,0.4615878723946314,0.47963829598627483,144,0.08451285580025224,0.10421335857037314,0.008684446547531095,0.06749134056709129,0.10153437103341319,144,0.1915516329825374,0.012503195978543227,0.0010419329982119356,0.18950944430604202,0.1935938216590328,144,0.33783528282700953,0.04333896211266762,0.003611580176055635,0.3307565856819405,0.34491397997207857,144,0.7749628412899543,0.12053697587308224,0.01004474798942352,0.7552751352306842,0.7946505473492244,144,0.10970474125916846,0.019095236886585657,0.0015912697405488048,0.1065858525676928,0.11282362995064411,144,2.252698174899239,0.1688850452850243,0.014073753773752024,2.2251136175026853,2.280282732295793,144,2.2674156268923102,0.1658884354941111,0.013824036291175923,2.2403205157616055,2.294510738023015,144,9.619575870393598,1.6203046612067566,0.1350253884338964,9.354926109063161,9.884225631724036,144,0.10695473141594443,0.018097339304048176,0.0015081116086706813,0.10399883266294989,0.10991063016893897,144,2.2007469654528475,0.565932795287703,0.047161066273975254,2.108311275555856,2.293182655349839
0.6,0.8,144,0.4749579920774241,0.050340093205664425,0.004195007767138702,0.4667357768538323,0.48318020730101596,144,0.0888577636872232,0.11356760399480195,0.00946396699956683,0.07030838836807221,0.10740713900637419,144,0.19073789493542556,0.011543356782171556,0.0009619463985142963,0.18885247999433755,0.19262330987651358,144,0.3343041129871504,0.03942148922312102,0.0032851241019267517,0.32786526974737396,0.34074295622692685,144,0.6344534501660646,0.09660475397908375,0.008050396164923646,0.6186746736828143,0.6502322266493149,144,0.10851251727442242,0.018887885272129763,0.001573990439344147,0.10542749601330789,0.11159753853553694,144,2.2591244293112442,0.16933448526025738,0.014111207105021449,2.231466463385402,2.2867823952370863,144,2.2699393670117263,0.16707482405825447,0.01392290200485454,2.2426504790822115,2.297228254941241,144,9.66028286690981,1.6208917588450518,0.13507431323708766,9.395537212965118,9.925028520854502,144,0.10651413531087481,0.01814845525360219,0.0015123712711335158,0.10354988761945312,0.1094783830022965,144,2.1633986928104574,0.5078104169003886,0.04231753474169905,2.080456324716727,2.2463410609041876
0.6,1.0,144,0.47729451584819393,0.04777733852596707,0.003981444877163923,0.46949088388895266,0.4850981478074352,144,0.09119428745799307,0.1206721009663709,0.010056008413864241,0.07148451096681915,0.11090406394916699,144,0.19024953614724188,0.011175250830087306,0.0009312709025072755,0.18842424517832762,0.19207482711615614,144,0.33245594800456413,0.037251351072383046,0.0031042792560319206,0.3263715606627416,0.33854033534638667,144,0.5434931622458702,0.08181620346955273,0.006818016955796061,0.5301298490125099,0.5568564754792305,144,0.10795928227097412,0.01890001025348576,0.0015750008544571465,0.10487228059623811,0.11104628394571013,144,2.2622763621186497,0.1701986412577594,0.014183220104813285,2.2344772507132156,2.290075473524084,144,2.270903580590323,0.16832963777775284,0.014027469814812737,2.24340973975329,2.298397421427356,144,9.677508889306662,1.6328449226744273,0.13607041022286895,9.41081088526984,9.944206893343484,144,0.10637316419844295,0.018303853584920128,0.0015253211320766773,0.10338353477957266,0.10936279361731324,144,2.136321195144724,0.46984516048649116,0.039153763373874266,2.0595798189319305,2.2130625713575176
0.6,1.2,144,0.4785137256682516,0.04677681724988068,0.003898068104156723,0.47087351218410445,0.4861539391523988,144,0.09241349727805075,0.12645696388291536,0.01053808032357628,0.07175885984384124,0.11306813471226025,144,0.18995189712200083,0.01118038655458379,0.0009316988795486492,0.18812576731808547,0.1917780269259162,144,0.33153437720974754,0.036249444745784336,0.0030207870621486946,0.3256136345679361,0.33745511985155896,144,0.4793429885097564,0.07162542034864396,0.005968785029053663,0.4676441698528112,0.49104180716670154,144,0.10768496101664497,0.019002759035073407,0.001583563252922784,0.10458117704091632,0.11078874499237362,144,2.2639465564264825,0.17116677750009682,0.014263898125008069,2.235989316101467,2.291903796751498,144,2.2711664541851917,0.1695365295049172,0.014128044125409767,2.2434754876993885,2.298857420670995,144,9.684217988598613,1.6488062979521727,0.13740052482934773,9.414912959933092,9.953523017264134,144,0.10636204906350627,0.018497055651136407,0.0015414213042613673,0.10334086330715399,0.10938323481985855,144,2.1223155929038278,0.4525913559018301,0.03771594632515251,2.0483923381065288,2.1962388477011268
