group_level,campaign_id,family,arrival_n,arrival_mean,arrival_std,arrival_sem,arrival_ci95_low,arrival_ci95_high,gain_n,gain_mean,gain_std,gain_sem,gain_ci95_low,gain_ci95_high,entropy_n,entropy_mean,entropy_std,entropy_sem,entropy_ci95_low,entropy_ci95_high,purity_n,purity_mean,purity_std,purity_sem,purity_ci95_low,purity_ci95_high,shannon_entropy_n,shannon_entropy_mean,shannon_entropy_std,shannon_entropy_sem,shannon_entropy_ci95_low,shannon_entropy_ci95_high,coherence_n,coherence_mean,coherence_std,coherence_sem,coherence_ci95_low,coherence_ci95_high,participation_ratio_n,participation_ratio_mean,participation_ratio_std,participation_ratio_sem,participation_ratio_ci95_low,participation_ratio_ci95_high,ipr_n,ipr_mean,ipr_std,ipr_sem,ipr_ci95_low,ipr_ci95_high,msd_n,msd_mean,msd_std,msd_sem,msd_ci95_low,msd_ci95_high,front_width_n,front_width_mean,front_width_std,front_width_sem,front_width_ci95_low,front_width_ci95_high,quantum_minus_classical_n,quantum_minus_classical_mean,quantum_minus_classical_std,quantum_minus_classical_sem,quantum_minus_classical_ci95_low,quantum_minus_classical_ci95_high,classical_arrival_n,classical_arrival_mean,classical_arrival_std,classical_arrival_sem,classical_arrival_ci95_low,classical_arrival_ci95_high,sink_hitting_time_n,sink_hitting_time_mean,sink_hitting_time_std,sink_hitting_time_sem,sink_hitting_time_ci95_low,sink_hitting_time_ci95_high,target_style,n_sites,regime_label
campaign_family,fractal_geometry_followup,sierpinski_carpet_like,4,0.2390901989342095,0.317547738345416,0.158773869172708,-0.07210658464429817,0.5502869825127171,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,6.24125557297913,4.019151141156413,2.0095755705782063,2.302487454645845,10.180023691312414,4,0.21155297908724333,0.11182625386028143,0.055913126930140715,0.10196325030416753,0.3211427078703191,4,0.3697228615281023,0.21521188630408833,0.10760594315204416,0.15881521295009574,0.5806305101061089,4,0.42306165590169587,0.08117809094458213,0.040589045472291065,0.34350712677600537,0.5026161850273864,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,
campaign_family,fractal_geometry_followup,sierpinski_gasket,4,0.10465592117914459,0.13276796457182205,0.06638398228591103,-0.02545668410124101,0.23476852645953017,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4.169931281943052,1.91409357752243,0.957046788761215,2.294119575971071,6.045742987915033,4,0.3118580967005107,0.21790201820306648,0.10895100910153324,0.09831411886150554,0.5254020745395158,4,0.22929280549178682,0.11271581353825859,0.056357906769129294,0.11883130822429341,0.3397543027592802,4,0.33498807805455566,0.06272716368756237,0.031363581843781185,0.27351545764074453,0.3964606984683668,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,
campaign_family,fractal_geometry_followup,square_lattice_2d,4,0.3739852678327595,0.18409557926072442,0.09204778963036221,0.19357160015724956,0.5543989355082695,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,5.642209832700737,1.6012342866454847,0.8006171433227424,4.073000231788162,7.211419433613312,4,0.1884733795388696,0.052892461803457365,0.026446230901728682,0.1366387669714814,0.24030799210625783,4,5.827761691340983,2.1135599663165596,1.0567799831582798,3.756472924350755,7.899050458331212,4,1.4899486016833354,0.39100339988218863,0.19550169994109431,1.1067652697987906,1.8731319335678802,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,
campaign_family,paper_reproduction_suite,barabasi_albert_scale_free,71,0.4190297616720579,0.12056618954208545,0.014308574234687059,0.3909849561720713,0.4470745671720445,71,0.10111951158654041,0.07278166247961658,0.008637594208366472,0.08418982693814213,0.11804919623493869,71,1.9673636818883244,0.7756930870272346,0.09205783280716905,1.786930329586273,2.1477970341903756,54,0.20939954005431927,0.2839443887567397,0.038639937098915174,0.13366526334044554,0.285133816768193,54,2.230194617879394,0.2220490241631354,0.030217044837923014,2.1709692099970646,2.289420025761723,71,1.2569848866243833,0.8575525964571263,0.10177276924118327,1.057510258911664,1.4564595143371026,71,9.187041774581246,2.2352435634678156,0.26527460627194716,8.66710354628823,9.706980002874262,71,0.11829322365163837,0.03932497353589489,0.004667015730135874,0.10914587282057206,0.12744057448270468,54,0.9935279173530337,0.20583224406540476,0.028010220587347368,0.9386278850018328,1.0484279497042346,54,0.7291376087887419,0.04693977608750915,0.006387694447494042,0.7166177276716535,0.7416574899058302,54,-0.010208690139286313,0.2217361157152976,0.030174463391622518,-0.06935063838686645,0.048933258108293826,54,0.4245554219767302,0.19325810451586853,0.026299096928963296,0.3730091919959621,0.47610165195749826,71,2.614520928387225,0.7510645599940602,0.08913496439203876,2.439816398178829,2.789225458595621,,,
campaign_family,paper_reproduction_suite,bottleneck,67,0.46309497982495385,0.09620623736834216,0.01175346256290117,0.44005819320166756,0.48613176644824013,67,0.030362964736588047,0.048433014144607,0.0059170344265477084,0.01876557726055454,0.04196035221262155,67,0.9952435264119872,1.0935186368836454,0.13359456426133925,0.7333981804597622,1.2570888723642122,54,0.618483490382166,0.43256446741388715,0.05886456811237693,0.5031089368819072,0.7338580438824248,54,1.8840016444417447,0.4551041509560157,0.06193183053693375,1.7626152565893545,2.005388032294135,67,2.573293031599175,1.476853581781887,0.1804263814819123,2.219657323894627,2.926928739303723,67,6.55795760137483,3.138348016945902,0.3834102334269932,5.806473543857924,7.309441658891736,67,0.2104154665956309,0.14082785477140805,0.017204860767313368,0.1766939394916967,0.2441369936995651,54,8.088342153597088,4.426604430288142,0.6023845637416321,6.907668408663489,9.269015898530686,54,1.6664196328946597,0.261248248852697,0.0355513836602638,1.5967389209205427,1.7361003448687766,54,0.16037808944799414,0.2189902873149396,0.029800803474838093,0.10196851463731149,0.2187876642586768,54,0.3057624312625593,0.19363906300448988,0.026350938812869085,0.2541145911893359,0.35741027133578274,67,2.378347698129073,1.1638607452532646,0.14218822055570662,2.099658785839888,2.657036610418258,,,
campaign_family,paper_reproduction_suite,chain,67,0.44280639495598784,0.14149132294961655,0.01728591630599319,0.40892599899624116,0.4766867909157345,67,0.049386002656285,0.07212027121940018,0.00881089346170015,0.0321166514713527,0.06665535384121729,67,1.1281758399063868,1.0712631406545114,0.1308756226531521,0.8716596195062087,1.3846920603065649,54,0.5560303488956868,0.43437316075444,0.05911070010046163,0.44017337669878204,0.6718873210925916,54,2.0157954632795176,0.3022999516187273,0.041137812818551306,1.9351653501551571,2.0964255764038784,67,2.2248404910129977,1.535490425951732,0.18759001215294951,1.8571640671932168,2.5925169148327787,67,7.0066853790513255,2.44563059219029,0.2987813305486694,6.421073971175933,7.592296786926718,67,0.16715263870807523,0.07371040977616408,0.009005159805629534,0.14950252548904133,0.18480275192710913,54,23.114351725894885,11.080935182348423,1.5079242816448726,20.158820133870936,26.069883317918833,54,2.6915124016701903,0.5135121346169731,0.06988015036327612,2.554547306958169,2.8284774963822117,54,0.1477988300034795,0.26598867354843014,0.03619647375296572,0.07685374144766668,0.2187439185592923,54,0.3024753985483013,0.3239934538250218,0.044089924548515895,0.21605914643321014,0.3888916506633925,67,3.8410763085978554,2.4578144191040123,0.3002698219128523,3.252547457648665,4.429605159547046,,,
campaign_family,paper_reproduction_suite,clustered,68,0.45978111661955984,0.10047988671194572,0.01218497606363084,0.4358985635348434,0.48366366970427627,68,0.035768455553157816,0.05141771221180256,0.0062353134846139125,0.02354724112331455,0.04798966998300108,68,1.0169327691987198,1.1009478416707636,0.1335095364560102,0.7552540777449397,1.2786114606524999,54,0.6164611171753966,0.43474097926582755,0.05916075385995327,0.5005060396098883,0.732416194740905,54,1.8856567786526115,0.45015472191364436,0.06125829855516032,1.7655905134844974,2.005723043820726,68,2.501150482300444,1.442480383600394,0.17492644071958546,2.1582946584900564,2.8440063061108316,68,6.566820517951292,3.1096542911642624,0.37710097357721967,5.827702609739942,7.305938426162643,68,0.2084086878706218,0.13940760757646384,0.016905655619188744,0.17527360285701188,0.24154377288423173,54,14.43371935042148,6.658483674572963,0.9061048590753177,12.657753826633858,16.209684874209103,54,2.284325441958526,0.3664592050594674,0.04986878133009126,2.1865826305515474,2.382068253365505,54,0.17013034602851093,0.2055504709690761,0.027971876125722408,0.11530546882209501,0.22495522323492684,54,0.2952749020066407,0.18105162995416182,0.02463800613816083,0.24698440997584548,0.3435653940374359,68,2.3604805302402654,1.2159953854530259,0.14746110042607313,2.071456773405162,2.6495042870753687,,,
campaign_family,paper_reproduction_suite,complete,66,0.1944541090524745,0.04716617223231429,0.005805754463863568,0.1830748303033019,0.20583338780164712,66,0.09460346241911047,0.041038497484651985,0.005051489842937408,0.08470254232695315,0.10450438251126778,66,1.978115086212388,0.6416943300465887,0.07898711183841862,1.8233003470090874,2.1329298254156885,54,0.1740433412842599,0.20265582686439762,0.027577964956643643,0.11999052996923837,0.22809615259928145,54,2.1583944523351914,0.2126845857837193,0.028942706184739406,2.1016667482131024,2.2151221564572805,66,1.4379008972921064,1.096148436773965,0.13492654541717217,1.173444868274449,1.7023569263097638,66,7.890233988268513,1.819436663429835,0.22395717164404075,7.451277931846192,8.329190044690833,66,0.14086759042771382,0.06491469034978659,0.007990446021616932,0.12520631622534464,0.156528864630083,54,1.892707375366065,0.1506613760483572,0.02050241640355834,1.8525226392150906,1.9328921115170394,54,0.9887866235898983,0.031722496224838664,0.004316884951012244,0.9803255290859143,0.9972477180938824,54,-0.15223654585842883,0.0227328341933527,0.0030935468989448964,-0.15829989778036083,-0.14617319393649683,54,0.34615467432727426,0.04860401881625682,0.006614169197136759,0.3331909027008862,0.3591184459536623,66,6.4174135723431505,1.7291201013776467,0.21283997136090949,6.000247228475768,6.834579916210533,,,
campaign_family,paper_reproduction_suite,erdos_renyi,74,0.3813584877164178,0.08311925149556526,0.00966241672051313,0.36242015094421204,0.4002968244886235,74,0.0625702835323422,0.057436399632629954,0.006676845835239601,0.049483665695272586,0.07565690136941182,74,1.6539730419807932,1.0249362985231136,0.11914642456614223,1.4204460498311544,1.887500034130432,54,0.3237561742854109,0.38518824025901605,0.05241748019750901,0.22101791309829327,0.4264944354725286,54,2.1637312849940264,0.30140142462684083,0.04101553878242688,2.08334082898047,2.244121741007583,74,1.8347411464140506,1.4160514805332411,0.16461264095167866,1.5121003701487605,2.157381922679341,74,8.482543276819513,2.810689028845946,0.3267359628464998,7.842140789640373,9.122945763998652,74,0.1431355897380084,0.08599978506095478,0.009997271945811978,0.12354093672421694,0.1627302427517999,54,0.7068889826123395,0.2781311040880263,0.037848849256254494,0.6327052380700806,0.7810727271545983,54,0.6597188352029717,0.05961878140542939,0.008113088529435097,0.6438171816852789,0.6756204887206645,54,-0.031249052492881367,0.15230266295323175,0.02072576726125026,-0.07187155632493188,0.009373451339169142,54,0.41322156813282895,0.21857662068716763,0.029744510576968138,0.3549223274019714,0.4715208088636865,74,2.9301103920822227,1.5703040717711942,0.18254414045320624,2.5723238767939383,3.287896907370507,,,
campaign_family,paper_reproduction_suite,modular_two_community,161,0.2999745675423587,0.1328130184044741,0.010467132188859123,0.2794589884521948,0.32049014663252257,161,0.05670759057071411,0.07725891717910172,0.006088855660361488,0.0447734334764056,0.06864174766502262,161,1.4374282985381406,0.9275836559273062,0.07310383318936195,1.2941447854869912,1.58071181158929,108,0.4199345247799985,0.38901641721036906,0.037433122199265055,0.34656560526943897,0.493303444290558,108,2.0381092406421324,0.2004828121461696,0.01929146759341403,2.000297964159041,2.075920517125224,161,2.3392349611178034,1.6594394897492064,0.1307821530395453,2.0829019411602947,2.595567981075312,161,6.959044520506517,1.8111961793085758,0.14274225566535886,6.679269699402413,7.23881934161062,161,0.15416874099226233,0.04027195700692512,0.003173874839677135,0.14794794630649513,0.16038953567802952,108,0.55759192587473,0.21922579786620836,0.021095012235227646,0.5162457018936839,0.5989381498557762,108,0.6268149754534564,0.09252859878250205,0.008903568569136072,0.6093639810579498,0.6442659698489631,108,0.021070406541392868,0.10277622957779609,0.009889647302172557,0.0016866978291346542,0.040454115253651085,108,0.27904506744312463,0.17849332840156282,0.01717552853353243,0.24538103151740107,0.31270910336884816,161,4.958358848744642,3.031370052226914,0.2389054283321597,4.490104209213609,5.426613488275676,,,
