campaign_id,source_file,family,n_sites,instance_id,graph_seed,disorder_seed,target_style,trap_site,disorder_strength_over_coupling,dephasing_over_coupling,regime_label,edge_model,arrival,zero_dephasing_arrival,gain,entropy,purity,shannon_entropy,coherence,participation_ratio,ipr,msd,front_width,quantum_minus_classical,classical_arrival,sink_hitting_time,max_trace_deviation,max_population_closure_error,min_state_eigenvalue
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,far,3,0.6,0.0,,,0.64935486080927,0.64935486080927,0.0,2.0037879668054386e-10,,,2.595122131737557,4.25235244765225,,,,,,2.303030303030303,5.551115123125783e-16,5.551115123125783e-16,-4.538714036981677e-16
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,far,3,0.6,0.0,,,0.6032117065139195,0.6032117065139195,0.0,2.0044767573164937e-10,,,2.8070913549100545,2.2759148143289067,,,,,,2.4242424242424243,1.3322676295501878e-15,1.3322676295501878e-15,-3.6104143300393197e-16
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,far,3,0.6,0.0,,,0.6044479799235423,0.6044479799235423,0.0,2.0042083068680046e-10,,,2.676640240185573,4.565693752117493,,,,,,2.4242424242424243,8.881784197001252e-16,8.881784197001252e-16,-4.808925398788456e-16
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,far,3,0.6,0.0,,,0.5975104446619008,0.5975104446619008,0.0,2.0042675089454576e-10,,,2.754277923548579,5.730911999997237,,,,,,2.303030303030303,9.992007221626409e-16,9.992007221626409e-16,-4.4200607745887636e-16
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,far,3,0.9,0.0,,,0.6009870787682942,0.6009870787682942,0.0,2.0037584485754997e-10,,,2.835551146847877,5.48172979668087,,,,,,2.303030303030303,1.4432899320127035e-15,1.4432899320127035e-15,-5.495471380050323e-16
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,far,3,0.9,0.0,,,0.666165903057562,0.666165903057562,0.0,2.0042697025090962e-10,,,2.8810405597024755,5.847241201907358,,,,,,2.4242424242424243,4.440892098500626e-16,4.440892098500626e-16,-6.218666477832551e-16
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,far,3,0.9,0.0,,,0.5853637688244555,0.5853637688244555,0.0,2.004395359826067e-10,,,2.9951283813470257,5.74832794071566,,,,,,2.4242424242424243,8.881784197001252e-16,8.881784197001252e-16,-5.184428878761578e-16
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,far,3,0.9,0.4,,,0.414327105774412,0.3832568086479011,0.031070297126510882,2.041730973631531,,,1.11364226931727,7.842009069952306,,,,,,3.0303030303030303,1.1102230246251565e-15,1.2212453270876722e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,high_centrality,0,0.0,1.4,,,0.4759183105270707,0.3458083532734981,0.13010995725357255,2.060787692785272,,,0.3920339647219684,7.837529216439053,,,,,,1.2121212121212122,5.551115123125783e-16,5.551115123125783e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,high_centrality,0,0.0,1.4,,,0.4759183105270707,0.3458083532734981,0.13010995725357255,2.060787692785272,,,0.3920339647219684,7.837529216439053,,,,,,1.2121212121212122,5.551115123125783e-16,5.551115123125783e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,high_centrality,0,0.0,1.4,,,0.4759183105270707,0.3458083532734981,0.13010995725357255,2.060787692785272,,,0.3920339647219684,7.837529216439053,,,,,,1.2121212121212122,5.551115123125783e-16,5.551115123125783e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,high_centrality,0,0.0,1.4,,,0.4759183105270707,0.3458083532734981,0.13010995725357255,2.060787692785272,,,0.3920339647219684,7.837529216439053,,,,,,1.2121212121212122,5.551115123125783e-16,5.551115123125783e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,high_centrality,0,0.3,0.8,,,0.47793429085046585,0.383124586045539,0.09480970480492684,2.059777858796231,,,0.5983299166390185,7.882944653600244,,,,,,1.2121212121212122,6.661338147750939e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,high_centrality,0,0.3,0.8,,,0.4773816598350454,0.39051599152042954,0.08686566831461584,2.059684712898764,,,0.5959876401367358,7.881783663751958,,,,,,1.2121212121212122,8.881784197001252e-16,8.881784197001252e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,high_centrality,0,0.3,1.4,,,0.4760319503261042,0.35161474152162686,0.12441720880447732,2.0607456444731396,,,0.39356106798967283,7.836984691501166,,,,,,1.2121212121212122,1.5543122344752192e-15,1.5543122344752192e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,high_centrality,0,0.3,1.4,,,0.47588599599640263,0.32404522869681907,0.15184076729958357,2.0606576205387652,,,0.39448863425760927,7.836047620204658,,,,,,1.2121212121212122,6.661338147750939e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,high_centrality,0,0.6,0.8,,,0.4799497345057695,0.40505108209843194,0.07489865240733756,2.060471977745144,,,0.5989405545663632,7.889852048550972,,,,,,1.2121212121212122,8.881784197001252e-16,9.992007221626409e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,high_centrality,0,0.6,0.8,,,0.4825587050180514,0.44510255568184853,0.03745614933620289,2.058209586029146,,,0.6083946813991057,7.86433780913708,,,,,,1.2121212121212122,6.661338147750939e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,high_centrality,0,0.6,0.8,,,0.4821683541865034,0.42278063623811657,0.05938771794838682,2.059132543948003,,,0.6020847399770927,7.874928964344949,,,,,,1.2121212121212122,4.440892098500626e-16,4.440892098500626e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,high_centrality,0,0.6,1.4,,,0.4747615543392619,0.33019318367655065,0.14456837066271128,2.0598809182726,,,0.40262806307363014,7.8268458929417415,,,,,,1.2121212121212122,8.881784197001252e-16,8.881784197001252e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,high_centrality,0,0.9,0.8,,,0.4870400588479734,0.47350711586121724,0.013532942986756169,2.0599811031658484,,,0.5940716566694078,7.884800394944882,,,,,,1.2121212121212122,1.1102230246251565e-15,8.881784197001252e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,high_centrality,0,0.9,0.1,,,0.5115187616361191,0.5046050677225001,0.006913693913618957,1.7084831263477283,,,1.9788479096976417,7.5523813231634715,,,,,,1.0909090909090908,1.1102230246251565e-15,1.1102230246251565e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,high_centrality,0,0.9,1.4,,,0.46395013223145126,0.2800160956515648,0.18393403657988644,2.058895746034354,,,0.4150810382253745,7.8147501829889,,,,,,1.3333333333333335,1.7763568394002505e-15,1.7763568394002505e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,high_centrality,0,0.9,1.4,,,0.46187303872992486,0.39849174512777563,0.06338129360214922,2.057112844378394,,,0.42092553334188126,7.796139535441017,,,,,,1.3333333333333335,1.5543122344752192e-15,1.5543122344752192e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,low_centrality,0,0.0,1.4,,,0.4759183105270707,0.3458083532734981,0.13010995725357255,2.060787692785272,,,0.3920339647219684,7.837529216439053,,,,,,1.2121212121212122,5.551115123125783e-16,5.551115123125783e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,low_centrality,0,0.0,1.4,,,0.4759183105270707,0.3458083532734981,0.13010995725357255,2.060787692785272,,,0.3920339647219684,7.837529216439053,,,,,,1.2121212121212122,5.551115123125783e-16,5.551115123125783e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,low_centrality,0,0.0,1.4,,,0.4759183105270707,0.3458083532734981,0.13010995725357255,2.060787692785272,,,0.3920339647219684,7.837529216439053,,,,,,1.2121212121212122,5.551115123125783e-16,5.551115123125783e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,low_centrality,0,0.0,1.4,,,0.4759183105270707,0.3458083532734981,0.13010995725357255,2.060787692785272,,,0.3920339647219684,7.837529216439053,,,,,,1.2121212121212122,5.551115123125783e-16,5.551115123125783e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,low_centrality,0,0.3,0.8,,,0.47793429085046585,0.383124586045539,0.09480970480492684,2.059777858796231,,,0.5983299166390185,7.882944653600244,,,,,,1.2121212121212122,6.661338147750939e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,low_centrality,0,0.3,0.8,,,0.4773816598350454,0.39051599152042954,0.08686566831461584,2.059684712898764,,,0.5959876401367358,7.881783663751958,,,,,,1.2121212121212122,8.881784197001252e-16,8.881784197001252e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,low_centrality,0,0.3,1.4,,,0.4760319503261042,0.35161474152162686,0.12441720880447732,2.0607456444731396,,,0.39356106798967283,7.836984691501166,,,,,,1.2121212121212122,1.5543122344752192e-15,1.5543122344752192e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,low_centrality,0,0.3,1.4,,,0.47588599599640263,0.32404522869681907,0.15184076729958357,2.0606576205387652,,,0.39448863425760927,7.836047620204658,,,,,,1.2121212121212122,6.661338147750939e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,low_centrality,0,0.6,0.8,,,0.4799497345057695,0.40505108209843194,0.07489865240733756,2.060471977745144,,,0.5989405545663632,7.889852048550972,,,,,,1.2121212121212122,8.881784197001252e-16,9.992007221626409e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,low_centrality,0,0.6,0.8,,,0.4825587050180514,0.44510255568184853,0.03745614933620289,2.058209586029146,,,0.6083946813991057,7.86433780913708,,,,,,1.2121212121212122,6.661338147750939e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,low_centrality,0,0.6,0.8,,,0.4821683541865034,0.42278063623811657,0.05938771794838682,2.059132543948003,,,0.6020847399770927,7.874928964344949,,,,,,1.2121212121212122,4.440892098500626e-16,4.440892098500626e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,low_centrality,0,0.6,1.4,,,0.4747615543392619,0.33019318367655065,0.14456837066271128,2.0598809182726,,,0.40262806307363014,7.8268458929417415,,,,,,1.2121212121212122,8.881784197001252e-16,8.881784197001252e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,3,low_centrality,0,0.9,0.8,,,0.4870400588479734,0.47350711586121724,0.013532942986756169,2.0599811031658484,,,0.5940716566694078,7.884800394944882,,,,,,1.2121212121212122,1.1102230246251565e-15,8.881784197001252e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,5,low_centrality,0,0.9,0.1,,,0.5115187616361191,0.5046050677225001,0.006913693913618957,1.7084831263477283,,,1.9788479096976417,7.5523813231634715,,,,,,1.0909090909090908,1.1102230246251565e-15,1.1102230246251565e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,7,low_centrality,0,0.9,1.4,,,0.46395013223145126,0.2800160956515648,0.18393403657988644,2.058895746034354,,,0.4150810382253745,7.8147501829889,,,,,,1.3333333333333335,1.7763568394002505e-15,1.7763568394002505e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,8,ring_N8_r0_s8308_edge-unweighted,8308,11,low_centrality,0,0.9,1.4,,,0.46187303872992486,0.39849174512777563,0.06338129360214922,2.057112844378394,,,0.42092553334188126,7.796139535441017,,,,,,1.3333333333333335,1.5543122344752192e-15,1.5543122344752192e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,3,near,0,0.0,1.4,,,0.43188104990564435,0.2711490958288647,0.16073195407677965,2.283373578233799,,,0.43246234010354956,9.76939928441679,,,,,,1.2121212121212122,1.3322676295501878e-15,1.5543122344752192e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,5,near,0,0.0,1.4,,,0.43188104990564435,0.2711490958288647,0.16073195407677965,2.283373578233799,,,0.43246234010354956,9.76939928441679,,,,,,1.2121212121212122,1.3322676295501878e-15,1.5543122344752192e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,7,near,0,0.0,1.4,,,0.43188104990564435,0.2711490958288647,0.16073195407677965,2.283373578233799,,,0.43246234010354956,9.76939928441679,,,,,,1.2121212121212122,1.3322676295501878e-15,1.5543122344752192e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,11,near,0,0.0,1.4,,,0.43188104990564435,0.2711490958288647,0.16073195407677965,2.283373578233799,,,0.43246234010354956,9.76939928441679,,,,,,1.2121212121212122,1.3322676295501878e-15,1.5543122344752192e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,3,near,0,0.3,1.4,,,0.43359391567096756,0.32348078589383295,0.11011312977713461,2.283093523506681,,,0.4378972378840149,9.764822400874486,,,,,,1.2121212121212122,5.551115123125783e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,5,near,0,0.3,1.4,,,0.4325808955554411,0.28618739181615843,0.14639350373928267,2.2830539431467747,,,0.4376609916515934,9.76436729103133,,,,,,1.2121212121212122,6.661338147750939e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,7,near,0,0.3,1.4,,,0.43214456528460143,0.31346499624876006,0.11867956903584137,2.2830667632068122,,,0.4377742743640838,9.76431694449147,,,,,,1.2121212121212122,7.771561172376096e-16,7.771561172376096e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,11,near,0,0.3,1.4,,,0.4345505261598843,0.3184635860808436,0.11608694007904075,2.2830784410126785,,,0.4362689228049088,9.76437219467528,,,,,,1.2121212121212122,6.661338147750939e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,3,near,0,0.6,1.4,,,0.4298459591464568,0.3357830354284974,0.09406292371795938,2.281413460674621,,,0.45124638709387477,9.73895559181441,,,,,,1.2121212121212122,2.1094237467877974e-15,1.9984014443252818e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,5,near,0,0.6,1.4,,,0.4298356571006101,0.3596332199128652,0.07020243718774494,2.282032082237556,,,0.44684993672746154,9.749246089009919,,,,,,1.2121212121212122,6.661338147750939e-16,8.881784197001252e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,7,near,0,0.6,1.4,,,0.4366046882069813,0.3706104796633885,0.06599420854359278,2.2827343383689613,,,0.4373537297364753,9.759354116104438,,,,,,1.2121212121212122,6.661338147750939e-16,6.661338147750939e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,11,near,0,0.6,1.4,,,0.42500487766912354,0.3210886643701566,0.10391621329896694,2.2822562153217607,,,0.4527969308553029,9.752346916776013,,,,,,1.3333333333333335,5.551115123125783e-16,5.551115123125783e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,3,near,0,0.9,0.0,,,0.5042676572169786,0.5042676572169786,0.0,2.5769852546080556e-10,,,3.708309657469741,6.334825156803017,,,,,,1.0909090909090908,8.881784197001252e-16,8.881784197001252e-16,-3.624631081498949e-16
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,5,near,0,0.9,1.4,,,0.43001581376136483,0.2846183693911439,0.14539744437022095,2.2783880207084786,,,0.4739363014476455,9.695045254774996,,,,,,1.3333333333333335,9.992007221626409e-16,1.1102230246251565e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,7,near,0,0.9,1.4,,,0.435156549692137,0.32862674988166096,0.10652979981047606,2.280457717356485,,,0.450231855017347,9.722775063357355,,,,,,1.2121212121212122,1.9984014443252818e-15,1.9984014443252818e-15,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,11,near,0,0.9,1.4,,,0.4352179008101796,0.3668694989705537,0.06834840183962587,2.280731949820619,,,0.449304684293395,9.724252442514565,,,,,,1.2121212121212122,8.881784197001252e-16,8.881784197001252e-16,0.0
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,3,far,4,0.0,0.0,,,0.6845971074205544,0.6845971074205544,0.0,2.5766511039160957e-10,,,3.038865817840483,3.113395050323846,,,,,,2.909090909090909,1.5543122344752192e-15,1.3322676295501878e-15,-4.008826482272013e-16
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,5,far,4,0.0,0.0,,,0.6845971074205544,0.6845971074205544,0.0,2.5766511039160957e-10,,,3.038865817840483,3.113395050323846,,,,,,2.909090909090909,1.5543122344752192e-15,1.3322676295501878e-15,-4.008826482272013e-16
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,7,far,4,0.0,0.0,,,0.6845971074205544,0.6845971074205544,0.0,2.5766511039160957e-10,,,3.038865817840483,3.113395050323846,,,,,,2.909090909090909,1.5543122344752192e-15,1.3322676295501878e-15,-4.008826482272013e-16
research_journey_v2,target_geometry_records.csv,ring,10,ring_N10_r0_s8310_edge-unweighted,8310,11,far,4,0.0,0.0,,,0.6845971074205544,0.6845971074205544,0.0,2.5766511039160957e-10,,,3.038865817840483,3.113395050323846,,,,,,2.909090909090909,1.5543122344752192e-15,1.3322676295501878e-15,-4.008826482272013e-16
