record_id,family,n_sites,instance_id,target_style,trap_site,disorder_strength_over_coupling,disorder_seed,best_arrival,classical_arrival,quantum_minus_classical,qc_case_label
random_geometric_N12_r1_s129401_target-near_W0.000_seed3,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.0,3,0.387614844105879,0.5651206372021854,-0.17750579309630643,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.000_seed5,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.0,5,0.387614844105879,0.5651206372021854,-0.17750579309630643,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.000_seed7,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.0,7,0.387614844105879,0.5651206372021854,-0.17750579309630643,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.000_seed11,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.0,11,0.387614844105879,0.5651206372021854,-0.17750579309630643,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.000_seed13,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.0,13,0.387614844105879,0.5651206372021854,-0.17750579309630643,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.000_seed17,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.0,17,0.387614844105879,0.5651206372021854,-0.17750579309630643,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.600_seed3,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.6,3,0.41701733658092166,0.5651206372021854,-0.14810330062126376,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.600_seed5,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.6,5,0.41476356594455693,0.5651206372021854,-0.15035707125762848,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.600_seed7,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.6,7,0.376793968898613,0.5651206372021854,-0.18832666830357242,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.600_seed11,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.6,11,0.3863328922433587,0.5651206372021854,-0.1787877449588267,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.600_seed13,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.6,13,0.39010286598204924,0.5651206372021854,-0.17501777122013618,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.600_seed17,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.6,17,0.38636535479678524,0.5651206372021854,-0.17875528240540017,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.900_seed3,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.9,3,0.41013178520464083,0.5651206372021854,-0.15498885199754459,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.900_seed5,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.9,5,0.3930938491603507,0.5651206372021854,-0.17202678804183474,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.900_seed7,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.9,7,0.38534255910914594,0.5651206372021854,-0.17977807809303947,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.900_seed11,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.9,11,0.35149842538393267,0.5651206372021854,-0.21362221181825275,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.900_seed13,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.9,13,0.41353450129391023,0.5651206372021854,-0.1515861359082752,classical_higher
random_geometric_N12_r1_s129401_target-near_W0.900_seed17,random_geometric,12,random_geometric_N12_r1_s129401,near,2,0.9,17,0.43235330416338463,0.5651206372021854,-0.13276733303880078,classical_higher
random_geometric_N12_r1_s129401_target-near_W1.200_seed3,random_geometric,12,random_geometric_N12_r1_s129401,near,2,1.2,3,0.41950856690583166,0.5651206372021854,-0.14561207029635376,classical_higher
random_geometric_N12_r1_s129401_target-near_W1.200_seed5,random_geometric,12,random_geometric_N12_r1_s129401,near,2,1.2,5,0.3851219494646613,0.5651206372021854,-0.17999868773752414,classical_higher
random_geometric_N12_r1_s129401_target-near_W1.200_seed7,random_geometric,12,random_geometric_N12_r1_s129401,near,2,1.2,7,0.38209300143081387,0.5651206372021854,-0.18302763577137154,classical_higher
random_geometric_N12_r1_s129401_target-near_W1.200_seed11,random_geometric,12,random_geometric_N12_r1_s129401,near,2,1.2,11,0.3994763941761372,0.5651206372021854,-0.16564424302604824,classical_higher
random_geometric_N12_r1_s129401_target-near_W1.200_seed13,random_geometric,12,random_geometric_N12_r1_s129401,near,2,1.2,13,0.42554059430786795,0.5651206372021854,-0.13958004289431747,classical_higher
random_geometric_N12_r1_s129401_target-near_W1.200_seed17,random_geometric,12,random_geometric_N12_r1_s129401,near,2,1.2,17,0.39682626244577596,0.5651206372021854,-0.16829437475640946,classical_higher
random_geometric_N12_r1_s129401_target-far_W0.000_seed3,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.0,3,0.1790758464430119,0.025856630597029657,0.15321921584598222,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.000_seed5,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.0,5,0.1790758464430119,0.025856630597029657,0.15321921584598222,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.000_seed7,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.0,7,0.1790758464430119,0.025856630597029657,0.15321921584598222,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.000_seed11,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.0,11,0.1790758464430119,0.025856630597029657,0.15321921584598222,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.000_seed13,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.0,13,0.1790758464430119,0.025856630597029657,0.15321921584598222,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.000_seed17,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.0,17,0.1790758464430119,0.025856630597029657,0.15321921584598222,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.600_seed3,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.6,3,0.16567759567285856,0.025856630597029657,0.1398209650758289,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.600_seed5,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.6,5,0.21560657847485384,0.025856630597029657,0.18974994787782418,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.600_seed7,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.6,7,0.17525082495680386,0.025856630597029657,0.1493941943597742,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.600_seed11,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.6,11,0.1898865557584617,0.025856630597029657,0.16402992516143203,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.600_seed13,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.6,13,0.16551642188561455,0.025856630597029657,0.13965979128858488,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.600_seed17,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.6,17,0.17832119257616488,0.025856630597029657,0.15246456197913522,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.900_seed3,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.9,3,0.18245691658670873,0.025856630597029657,0.15660028598967907,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.900_seed5,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.9,5,0.23310424872746185,0.025856630597029657,0.2072476181304322,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.900_seed7,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.9,7,0.18404841503736438,0.025856630597029657,0.15819178444033472,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.900_seed11,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.9,11,0.1776832750133508,0.025856630597029657,0.15182664441632113,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.900_seed13,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.9,13,0.19682467384773178,0.025856630597029657,0.1709680432507021,quantum_higher
random_geometric_N12_r1_s129401_target-far_W0.900_seed17,random_geometric,12,random_geometric_N12_r1_s129401,far,0,0.9,17,0.29157968951465785,0.025856630597029657,0.2657230589176282,quantum_higher
random_geometric_N12_r1_s129401_target-far_W1.200_seed3,random_geometric,12,random_geometric_N12_r1_s129401,far,0,1.2,3,0.1612841637836703,0.025856630597029657,0.13542753318664064,quantum_higher
random_geometric_N12_r1_s129401_target-far_W1.200_seed5,random_geometric,12,random_geometric_N12_r1_s129401,far,0,1.2,5,0.2008537763788919,0.025856630597029657,0.17499714578186223,quantum_higher
random_geometric_N12_r1_s129401_target-far_W1.200_seed7,random_geometric,12,random_geometric_N12_r1_s129401,far,0,1.2,7,0.13774636060649914,0.025856630597029657,0.11188973000946949,quantum_higher
random_geometric_N12_r1_s129401_target-far_W1.200_seed11,random_geometric,12,random_geometric_N12_r1_s129401,far,0,1.2,11,0.3556261338024724,0.025856630597029657,0.32976950320544274,quantum_higher
random_geometric_N12_r1_s129401_target-far_W1.200_seed13,random_geometric,12,random_geometric_N12_r1_s129401,far,0,1.2,13,0.17246268692845745,0.025856630597029657,0.1466060563314278,quantum_higher
random_geometric_N12_r1_s129401_target-far_W1.200_seed17,random_geometric,12,random_geometric_N12_r1_s129401,far,0,1.2,17,0.18460646840230946,0.025856630597029657,0.1587498378052798,quantum_higher
random_geometric_N12_r2_s129502_target-near_W0.000_seed3,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.0,3,0.4670260268901565,0.45957389437327095,0.007452132516885535,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.000_seed5,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.0,5,0.4670260268901565,0.45957389437327095,0.007452132516885535,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.000_seed7,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.0,7,0.4670260268901565,0.45957389437327095,0.007452132516885535,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.000_seed11,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.0,11,0.4670260268901565,0.45957389437327095,0.007452132516885535,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.000_seed13,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.0,13,0.4670260268901565,0.45957389437327095,0.007452132516885535,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.000_seed17,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.0,17,0.4670260268901565,0.45957389437327095,0.007452132516885535,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.600_seed3,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.6,3,0.47282099422092094,0.45957389437327095,0.01324709984764999,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.600_seed5,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.6,5,0.5575604458157117,0.45957389437327095,0.09798655144244078,quantum_higher
random_geometric_N12_r2_s129502_target-near_W0.600_seed7,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.6,7,0.4600599704300702,0.45957389437327095,0.00048607605679923394,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.600_seed11,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.6,11,0.45972891741625305,0.45957389437327095,0.00015502304298209424,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.600_seed13,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.6,13,0.47726618069563054,0.45957389437327095,0.017692286322359585,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.600_seed17,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.6,17,0.4696729905417656,0.45957389437327095,0.010099096168494637,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.900_seed3,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.9,3,0.6630051065909176,0.45957389437327095,0.20343121221764665,quantum_higher
random_geometric_N12_r2_s129502_target-near_W0.900_seed5,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.9,5,0.4250685818604852,0.45957389437327095,-0.03450531251278577,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.900_seed7,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.9,7,0.6138566130175664,0.45957389437327095,0.1542827186442955,quantum_higher
random_geometric_N12_r2_s129502_target-near_W0.900_seed11,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.9,11,0.4358339677604643,0.45957389437327095,-0.02373992661280666,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.900_seed13,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.9,13,0.49271679121602646,0.45957389437327095,0.03314289684275551,classical_explains
random_geometric_N12_r2_s129502_target-near_W0.900_seed17,random_geometric,12,random_geometric_N12_r2_s129502,near,3,0.9,17,0.44979964874210077,0.45957389437327095,-0.009774245631170186,classical_explains
random_geometric_N12_r2_s129502_target-near_W1.200_seed3,random_geometric,12,random_geometric_N12_r2_s129502,near,3,1.2,3,0.54149906582524,0.45957389437327095,0.08192517145196904,quantum_higher
random_geometric_N12_r2_s129502_target-near_W1.200_seed5,random_geometric,12,random_geometric_N12_r2_s129502,near,3,1.2,5,0.5000021000042666,0.45957389437327095,0.04042820563099564,classical_explains
random_geometric_N12_r2_s129502_target-near_W1.200_seed7,random_geometric,12,random_geometric_N12_r2_s129502,near,3,1.2,7,0.6343283554307287,0.45957389437327095,0.1747544610574578,quantum_higher
random_geometric_N12_r2_s129502_target-near_W1.200_seed11,random_geometric,12,random_geometric_N12_r2_s129502,near,3,1.2,11,0.5557323583323365,0.45957389437327095,0.09615846395906552,quantum_higher
random_geometric_N12_r2_s129502_target-near_W1.200_seed13,random_geometric,12,random_geometric_N12_r2_s129502,near,3,1.2,13,0.7047164115019164,0.45957389437327095,0.2451425171286455,quantum_higher
random_geometric_N12_r2_s129502_target-near_W1.200_seed17,random_geometric,12,random_geometric_N12_r2_s129502,near,3,1.2,17,0.5229376667443209,0.45957389437327095,0.0633637723710499,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.000_seed3,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.0,3,0.11365349065274483,0.028110399455756753,0.08554309119698808,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.000_seed5,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.0,5,0.11365349065274483,0.028110399455756753,0.08554309119698808,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.000_seed7,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.0,7,0.11365349065274483,0.028110399455756753,0.08554309119698808,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.000_seed11,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.0,11,0.11365349065274483,0.028110399455756753,0.08554309119698808,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.000_seed13,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.0,13,0.11365349065274483,0.028110399455756753,0.08554309119698808,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.000_seed17,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.0,17,0.11365349065274483,0.028110399455756753,0.08554309119698808,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.600_seed3,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.6,3,0.10499521721436599,0.028110399455756753,0.07688481775860923,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.600_seed5,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.6,5,0.11151130110245984,0.028110399455756753,0.08340090164670308,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.600_seed7,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.6,7,0.11451024365521834,0.028110399455756753,0.08639984419946159,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.600_seed11,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.6,11,0.11206958576413949,0.028110399455756753,0.08395918630838273,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.600_seed13,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.6,13,0.11614746505897412,0.028110399455756753,0.08803706560321736,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.600_seed17,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.6,17,0.11201850764331059,0.028110399455756753,0.08390810818755384,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.900_seed3,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.9,3,0.10592802250235296,0.028110399455756753,0.0778176230465962,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.900_seed5,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.9,5,0.12765442408597474,0.028110399455756753,0.099544024630218,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.900_seed7,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.9,7,0.11884134408251279,0.028110399455756753,0.09073094462675604,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.900_seed11,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.9,11,0.1368280021224268,0.028110399455756753,0.10871760266667005,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.900_seed13,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.9,13,0.11861123677942349,0.028110399455756753,0.09050083732366673,quantum_higher
random_geometric_N12_r2_s129502_target-far_W0.900_seed17,random_geometric,12,random_geometric_N12_r2_s129502,far,0,0.9,17,0.12297737821941798,0.028110399455756753,0.09486697876366124,quantum_higher
random_geometric_N12_r2_s129502_target-far_W1.200_seed3,random_geometric,12,random_geometric_N12_r2_s129502,far,0,1.2,3,0.10584184568518049,0.028110399455756753,0.07773144622942374,quantum_higher
random_geometric_N12_r2_s129502_target-far_W1.200_seed5,random_geometric,12,random_geometric_N12_r2_s129502,far,0,1.2,5,0.11043801843145847,0.028110399455756753,0.0823276189757017,quantum_higher
random_geometric_N12_r2_s129502_target-far_W1.200_seed7,random_geometric,12,random_geometric_N12_r2_s129502,far,0,1.2,7,0.0972398103237166,0.028110399455756753,0.06912941086795985,quantum_higher
random_geometric_N12_r2_s129502_target-far_W1.200_seed11,random_geometric,12,random_geometric_N12_r2_s129502,far,0,1.2,11,0.12019583469017987,0.028110399455756753,0.09208543523442311,quantum_higher
random_geometric_N12_r2_s129502_target-far_W1.200_seed13,random_geometric,12,random_geometric_N12_r2_s129502,far,0,1.2,13,0.11737638345679587,0.028110399455756753,0.0892659840010391,quantum_higher
random_geometric_N12_r2_s129502_target-far_W1.200_seed17,random_geometric,12,random_geometric_N12_r2_s129502,far,0,1.2,17,0.11363081791136188,0.028110399455756753,0.08552041845560512,quantum_higher
modular_two_community_N8_r0_s89300_target-near_W0.000_seed3,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.0,3,0.4876058787441798,0.5358920543273995,-0.04828617558321968,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.000_seed5,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.0,5,0.4876058787441798,0.5358920543273995,-0.04828617558321968,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.000_seed7,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.0,7,0.4876058787441798,0.5358920543273995,-0.04828617558321968,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.000_seed11,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.0,11,0.4876058787441798,0.5358920543273995,-0.04828617558321968,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.000_seed13,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.0,13,0.4876058787441798,0.5358920543273995,-0.04828617558321968,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.000_seed17,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.0,17,0.4876058787441798,0.5358920543273995,-0.04828617558321968,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.600_seed3,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.6,3,0.4994626223900601,0.5358920543273995,-0.036429431937339385,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.600_seed5,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.6,5,0.49492027342448064,0.5358920543273995,-0.040971780902918864,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.600_seed7,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.6,7,0.496696014019546,0.5358920543273995,-0.03919604030785351,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.600_seed11,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.6,11,0.4940456356536173,0.5358920543273995,-0.04184641867378219,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.600_seed13,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.6,13,0.4924764859720824,0.5358920543273995,-0.043415568355317125,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.600_seed17,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.6,17,0.49927625011979976,0.5358920543273995,-0.036615804207599745,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.900_seed3,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.9,3,0.5242583493747452,0.5358920543273995,-0.011633704952654256,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.900_seed5,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.9,5,0.5197078802972217,0.5358920543273995,-0.0161841740301778,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.900_seed7,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.9,7,0.5102636425230965,0.5358920543273995,-0.025628411804302975,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.900_seed11,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.9,11,0.4882750710721697,0.5358920543273995,-0.04761698325522978,classical_explains
modular_two_community_N8_r0_s89300_target-near_W0.900_seed13,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.9,13,0.4740985338569078,0.5358920543273995,-0.06179352047049169,classical_higher
modular_two_community_N8_r0_s89300_target-near_W0.900_seed17,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,0.9,17,0.5109935230371627,0.5358920543273995,-0.02489853129023678,classical_explains
modular_two_community_N8_r0_s89300_target-near_W1.200_seed3,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,1.2,3,0.43903486371414935,0.5358920543273995,-0.09685719061325015,classical_higher
modular_two_community_N8_r0_s89300_target-near_W1.200_seed5,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,1.2,5,0.5337780874443674,0.5358920543273995,-0.0021139668830321146,classical_explains
modular_two_community_N8_r0_s89300_target-near_W1.200_seed7,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,1.2,7,0.5018180205994225,0.5358920543273995,-0.034074033727977016,classical_explains
modular_two_community_N8_r0_s89300_target-near_W1.200_seed11,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,1.2,11,0.48077908994067464,0.5358920543273995,-0.05511296438672486,classical_higher
modular_two_community_N8_r0_s89300_target-near_W1.200_seed13,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,1.2,13,0.5298121369011107,0.5358920543273995,-0.006079917426288772,classical_explains
modular_two_community_N8_r0_s89300_target-near_W1.200_seed17,modular_two_community,8,modular_two_community_N8_r0_s89300,near,4,1.2,17,0.5115288487630241,0.5358920543273995,-0.024363205564375434,classical_explains
modular_two_community_N8_r0_s89300_target-far_W0.000_seed3,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.0,3,0.244172781493476,0.10065023447282229,0.1435225470206537,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.000_seed5,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.0,5,0.244172781493476,0.10065023447282229,0.1435225470206537,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.000_seed7,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.0,7,0.244172781493476,0.10065023447282229,0.1435225470206537,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.000_seed11,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.0,11,0.244172781493476,0.10065023447282229,0.1435225470206537,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.000_seed13,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.0,13,0.244172781493476,0.10065023447282229,0.1435225470206537,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.000_seed17,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.0,17,0.244172781493476,0.10065023447282229,0.1435225470206537,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.600_seed3,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.6,3,0.23462198461029088,0.10065023447282229,0.1339717501374686,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.600_seed5,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.6,5,0.24359498978641028,0.10065023447282229,0.142944755313588,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.600_seed7,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.6,7,0.23969164316782116,0.10065023447282229,0.13904140869499887,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.600_seed11,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.6,11,0.2537361770196352,0.10065023447282229,0.1530859425468129,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.600_seed13,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.6,13,0.23577620482731387,0.10065023447282229,0.1351259703544916,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.600_seed17,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.6,17,0.24611343006582947,0.10065023447282229,0.1454631955930072,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.900_seed3,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.9,3,0.2528241945700489,0.10065023447282229,0.1521739600972266,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.900_seed5,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.9,5,0.24562391172720535,0.10065023447282229,0.14497367725438307,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.900_seed7,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.9,7,0.24906253479062232,0.10065023447282229,0.14841230031780003,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.900_seed11,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.9,11,0.22890985287627721,0.10065023447282229,0.12825961840345493,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.900_seed13,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.9,13,0.24891294543411688,0.10065023447282229,0.1482627109612946,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W0.900_seed17,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,0.9,17,0.23537538853583773,0.10065023447282229,0.13472515406301544,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W1.200_seed3,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,1.2,3,0.2549172420254327,0.10065023447282229,0.1542670075526104,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W1.200_seed5,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,1.2,5,0.2417923268449184,0.10065023447282229,0.1411420923720961,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W1.200_seed7,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,1.2,7,0.26710189478085444,0.10065023447282229,0.16645166030803216,quantum_higher
modular_two_community_N8_r0_s89300_target-far_W1.200_seed11,modular_two_community,8,modular_two_community_N8_r0_s89300,far,2,1.2,11,0.2321291961430225,0.10065023447282229,0.1314789616702002,quantum_higher
